Date,Narration,Chq/Ref No,Withdrawal Amt,Deposit Amt,Closing Balance
07-Sep-2024 14:00,LOCAL WINE STORE,RR490129,2357.79,0.0,-751320.7
08-Sep-2024 00:00,FAILED-UPI-REV,RR493583,4409.81,0.0,-755730.52
08-Sep-2024 10:00,FAILED-UPI-REV,RR907394,734.16,0.0,-756464.68
08-Sep-2024 20:00,ATM WITHDRAWAL,RR564391,522.72,0.0,-756987.41
09-Sep-2024 06:00,DREAM11-ENTRY,RR180615,4691.63,0.0,-761679.04
09-Sep-2024 16:00,LOCAL WINE STORE,RR378642,1809.37,0.0,-763488.41
10-Sep-2024 02:00,LOCAL WINE STORE,RR363815,906.57,0.0,-764394.99
10-Sep-2024 12:00,ATM WITHDRAWAL,RR363692,2510.23,0.0,-766905.21
10-Sep-2024 22:00,CASH-OUT-AGENT,RR125522,2703.98,0.0,-769609.2
11-Sep-2024 08:00,FAILED-UPI-REV,RR911528,118.24,0.0,-769727.44
11-Sep-2024 18:00,LOCAL WINE STORE,RR502876,3702.47,0.0,-773429.91
12-Sep-2024 04:00,FAILED-UPI-REV,RR982683,4552.89,0.0,-777982.8
12-Sep-2024 14:00,CASH-OUT-AGENT,RR860183,229.07,0.0,-778211.86
13-Sep-2024 00:00,CASH-OUT-AGENT,RR992873,2058.43,0.0,-780270.3
13-Sep-2024 10:00,DREAM11-ENTRY,RR888594,3073.83,0.0,-783344.13
13-Sep-2024 20:00,DREAM11-ENTRY,RR407560,1576.73,0.0,-784920.86
14-Sep-2024 06:00,CASH-OUT-AGENT,RR291060,541.51,0.0,-785462.37
14-Sep-2024 16:00,CASH-OUT-AGENT,RR464325,3089.29,0.0,-788551.66
15-Sep-2024 02:00,DREAM11-ENTRY,RR619255,4186.67,0.0,-792738.33
15-Sep-2024 12:00,LOCAL WINE STORE,RR781051,4057.04,0.0,-796795.37
15-Sep-2024 22:00,LOCAL WINE STORE,RR686625,4689.07,0.0,-801484.44
16-Sep-2024 08:00,DREAM11-ENTRY,RR930616,4248.47,0.0,-805732.92
16-Sep-2024 18:00,ATM WITHDRAWAL,RR979874,2316.39,0.0,-808049.31
17-Sep-2024 04:00,DREAM11-ENTRY,RR120024,2433.47,0.0,-810482.77
17-Sep-2024 14:00,DREAM11-ENTRY,RR900680,2040.41,0.0,-812523.18
18-Sep-2024 00:00,LOCAL WINE STORE,RR254823,4274.98,0.0,-816798.17
18-Sep-2024 10:00,LOCAL WINE STORE,RR905293,3600.81,0.0,-820398.98
18-Sep-2024 20:00,FAILED-UPI-REV,RR445482,4264.51,0.0,-824663.49
19-Sep-2024 06:00,FAILED-UPI-REV,RR717862,1210.78,0.0,-825874.27
19-Sep-2024 16:00,DREAM11-ENTRY,RR855601,2337.52,0.0,-828211.79
20-Sep-2024 02:00,ATM WITHDRAWAL,RR256483,3125.88,0.0,-831337.67
20-Sep-2024 12:00,FAILED-UPI-REV,RR708854,4137.55,0.0,-835475.23
20-Sep-2024 22:00,LOCAL WINE STORE,RR889490,268.56,0.0,-835743.78
21-Sep-2024 08:00,CASH-OUT-AGENT,RR952311,575.24,0.0,-836319.02
21-Sep-2024 18:00,CASH-OUT-AGENT,RR948796,712.16,0.0,-837031.18
22-Sep-2024 04:00,FAILED-UPI-REV,RR359217,3786.27,0.0,-840817.45
22-Sep-2024 14:00,LOCAL WINE STORE,RR607802,3696.21,0.0,-844513.67
23-Sep-2024 00:00,LOCAL WINE STORE,RR861778,4189.87,0.0,-848703.54
23-Sep-2024 10:00,CASH-OUT-AGENT,RR292913,3274.64,0.0,-851978.18
23-Sep-2024 20:00,LOCAL WINE STORE,RR688666,175.83,0.0,-852154.02
24-Sep-2024 06:00,LOCAL WINE STORE,RR228302,1307.21,0.0,-853461.23
24-Sep-2024 16:00,DREAM11-ENTRY,RR246774,824.49,0.0,-854285.72
25-Sep-2024 02:00,CASH-OUT-AGENT,RR865709,1684.42,0.0,-855970.13
25-Sep-2024 12:00,CASH-OUT-AGENT,RR844294,3791.13,0.0,-859761.26
25-Sep-2024 22:00,FAILED-UPI-REV,RR531021,3654.85,0.0,-863416.11
26-Sep-2024 08:00,ATM WITHDRAWAL,RR724515,3955.42,0.0,-867371.53
26-Sep-2024 18:00,ATM WITHDRAWAL,RR822850,1123.33,0.0,-868494.85
27-Sep-2024 04:00,CASH-OUT-AGENT,RR263454,1062.4,0.0,-869557.26
27-Sep-2024 14:00,LOCAL WINE STORE,RR627411,1986.15,0.0,-871543.41
28-Sep-2024 00:00,ATM WITHDRAWAL,RR112301,2568.41,0.0,-874111.82
28-Sep-2024 10:00,CASH-OUT-AGENT,RR643563,3595.8,0.0,-877707.63
28-Sep-2024 20:00,DREAM11-ENTRY,RR640361,305.35,0.0,-878012.98
29-Sep-2024 06:00,LOCAL WINE STORE,RR228741,3252.92,0.0,-881265.89
29-Sep-2024 16:00,ATM WITHDRAWAL,RR206407,1159.75,0.0,-882425.65
30-Sep-2024 02:00,CASH-OUT-AGENT,RR163075,616.69,0.0,-883042.33
30-Sep-2024 12:00,LOCAL WINE STORE,RR296719,118.49,0.0,-883160.82
30-Sep-2024 22:00,FAILED-UPI-REV,RR259348,3095.75,0.0,-886256.57
01-Oct-2024 08:00,FAILED-UPI-REV,RR195607,723.27,0.0,-886979.84
01-Oct-2024 18:00,FAILED-UPI-REV,RR503547,4322.23,0.0,-891302.07
02-Oct-2024 04:00,DREAM11-ENTRY,RR543856,4192.38,0.0,-895494.45
02-Oct-2024 14:00,FAILED-UPI-REV,RR923053,3658.18,0.0,-899152.63
03-Oct-2024 00:00,FAILED-UPI-REV,RR288399,1582.01,0.0,-900734.63
03-Oct-2024 10:00,FAILED-UPI-REV,RR360056,3927.73,0.0,-904662.36
03-Oct-2024 20:00,DREAM11-ENTRY,RR975033,2015.86,0.0,-906678.22
04-Oct-2024 06:00,DREAM11-ENTRY,RR869881,395.66,0.0,-907073.87
04-Oct-2024 16:00,DREAM11-ENTRY,RR180148,2329.09,0.0,-909402.97
05-Oct-2024 02:00,FAILED-UPI-REV,RR149985,363.06,0.0,-909766.02
05-Oct-2024 12:00,DREAM11-ENTRY,RR413359,1699.54,0.0,-911465.56
05-Oct-2024 22:00,LOCAL WINE STORE,RR931188,2333.72,0.0,-913799.28
06-Oct-2024 08:00,FAILED-UPI-REV,RR695487,2280.19,0.0,-916079.47
06-Oct-2024 18:00,CASH-OUT-AGENT,RR917588,1401.25,0.0,-917480.72
07-Oct-2024 04:00,ATM WITHDRAWAL,RR148132,1714.39,0.0,-919195.11
07-Oct-2024 14:00,CASH-OUT-AGENT,RR113695,1761.33,0.0,-920956.44
08-Oct-2024 00:00,LOCAL WINE STORE,RR711368,3549.64,0.0,-924506.08
08-Oct-2024 10:00,ATM WITHDRAWAL,RR762634,119.22,0.0,-924625.3
08-Oct-2024 20:00,FAILED-UPI-REV,RR459479,1312.07,0.0,-925937.37
09-Oct-2024 06:00,ATM WITHDRAWAL,RR583622,1110.69,0.0,-927048.07
09-Oct-2024 16:00,DREAM11-ENTRY,RR820283,3814.73,0.0,-930862.79
10-Oct-2024 02:00,LOCAL WINE STORE,RR338068,2615.45,0.0,-933478.24
10-Oct-2024 12:00,LOCAL WINE STORE,RR834697,2095.05,0.0,-935573.29
10-Oct-2024 22:00,LOCAL WINE STORE,RR928916,195.24,0.0,-935768.53
11-Oct-2024 08:00,DREAM11-ENTRY,RR809565,717.97,0.0,-936486.5
11-Oct-2024 18:00,LOCAL WINE STORE,RR284069,2221.21,0.0,-938707.71
12-Oct-2024 04:00,FAILED-UPI-REV,RR867742,1262.4,0.0,-939970.11
12-Oct-2024 14:00,ATM WITHDRAWAL,RR899511,3987.98,0.0,-943958.1
13-Oct-2024 00:00,ATM WITHDRAWAL,RR631484,1921.97,0.0,-945880.06
13-Oct-2024 10:00,ATM WITHDRAWAL,RR293387,4005.58,0.0,-949885.64
13-Oct-2024 20:00,DREAM11-ENTRY,RR769334,106.42,0.0,-949992.06
14-Oct-2024 06:00,CASH-OUT-AGENT,RR350956,1799.01,0.0,-951791.07
14-Oct-2024 16:00,CASH-OUT-AGENT,RR991442,355.0,0.0,-952146.07
15-Oct-2024 02:00,LOCAL WINE STORE,RR750227,3296.3,0.0,-955442.37
15-Oct-2024 12:00,CASH-OUT-AGENT,RR522331,798.0,0.0,-956240.36
15-Oct-2024 22:00,DREAM11-ENTRY,RR335985,1580.61,0.0,-957820.98
16-Oct-2024 08:00,ATM WITHDRAWAL,RR480484,2764.95,0.0,-960585.93
16-Oct-2024 18:00,CASH-OUT-AGENT,RR977590,4831.02,0.0,-965416.95
17-Oct-2024 04:00,ATM WITHDRAWAL,RR605951,3913.37,0.0,-969330.32
17-Oct-2024 14:00,DREAM11-ENTRY,RR700599,4751.86,0.0,-974082.18
18-Oct-2024 00:00,FAILED-UPI-REV,RR457665,272.21,0.0,-974354.39
18-Oct-2024 10:00,FAILED-UPI-REV,RR569344,2559.42,0.0,-976913.81
18-Oct-2024 20:00,FAILED-UPI-REV,RR436912,4196.04,0.0,-981109.84
19-Oct-2024 06:00,CASH-OUT-AGENT,RR287379,2471.47,0.0,-983581.32
19-Oct-2024 16:00,LOCAL WINE STORE,RR792635,2348.74,0.0,-985930.06
20-Oct-2024 02:00,FAILED-UPI-REV,RR469248,3063.21,0.0,-988993.27
20-Oct-2024 12:00,DREAM11-ENTRY,RR116278,1381.49,0.0,-990374.76
20-Oct-2024 22:00,LOCAL WINE STORE,RR908139,4274.49,0.0,-994649.25
21-Oct-2024 08:00,DREAM11-ENTRY,RR452847,1251.42,0.0,-995900.68
21-Oct-2024 18:00,FAILED-UPI-REV,RR872219,4778.9,0.0,-1000679.57
22-Oct-2024 04:00,LOCAL WINE STORE,RR351690,1003.37,0.0,-1001682.95
22-Oct-2024 14:00,LOCAL WINE STORE,RR926398,2693.11,0.0,-1004376.06
23-Oct-2024 00:00,FAILED-UPI-REV,RR333824,2151.44,0.0,-1006527.49
23-Oct-2024 10:00,FAILED-UPI-REV,RR974440,4357.58,0.0,-1010885.07
23-Oct-2024 20:00,CASH-OUT-AGENT,RR585458,1412.93,0.0,-1012298.0
24-Oct-2024 06:00,DREAM11-ENTRY,RR669817,4468.55,0.0,-1016766.55
24-Oct-2024 16:00,ATM WITHDRAWAL,RR423063,1881.19,0.0,-1018647.73
25-Oct-2024 02:00,ATM WITHDRAWAL,RR578402,783.3,0.0,-1019431.03
25-Oct-2024 12:00,DREAM11-ENTRY,RR390763,902.63,0.0,-1020333.66
25-Oct-2024 22:00,DREAM11-ENTRY,RR655735,325.85,0.0,-1020659.52
26-Oct-2024 08:00,ATM WITHDRAWAL,RR974364,1845.26,0.0,-1022504.78
26-Oct-2024 18:00,CASH-OUT-AGENT,RR720570,4882.12,0.0,-1027386.9
27-Oct-2024 04:00,CASH-OUT-AGENT,RR530711,663.41,0.0,-1028050.31
27-Oct-2024 14:00,CASH-OUT-AGENT,RR965756,2438.15,0.0,-1030488.46
28-Oct-2024 00:00,DREAM11-ENTRY,RR632198,2903.29,0.0,-1033391.75
28-Oct-2024 10:00,FAILED-UPI-REV,RR206985,2298.85,0.0,-1035690.6
28-Oct-2024 20:00,CASH-OUT-AGENT,RR367811,3160.82,0.0,-1038851.42
29-Oct-2024 06:00,ATM WITHDRAWAL,RR288286,3860.67,0.0,-1042712.09
29-Oct-2024 16:00,LOCAL WINE STORE,RR646005,3574.77,0.0,-1046286.86
30-Oct-2024 02:00,CASH-OUT-AGENT,RR588371,4338.64,0.0,-1050625.51
30-Oct-2024 12:00,CASH-OUT-AGENT,RR666789,1712.73,0.0,-1052338.24
30-Oct-2024 22:00,ATM WITHDRAWAL,RR373133,1663.89,0.0,-1054002.13
31-Oct-2024 08:00,FAILED-UPI-REV,RR583756,4471.05,0.0,-1058473.18
31-Oct-2024 18:00,FAILED-UPI-REV,RR901400,3388.93,0.0,-1061862.11
01-Nov-2024 04:00,ATM WITHDRAWAL,RR193665,3224.39,0.0,-1065086.5
01-Nov-2024 14:00,FAILED-UPI-REV,RR151557,1738.62,0.0,-1066825.12
02-Nov-2024 00:00,LOCAL WINE STORE,RR617133,543.5,0.0,-1067368.63
02-Nov-2024 10:00,ATM WITHDRAWAL,RR113416,4001.93,0.0,-1071370.55
02-Nov-2024 20:00,ATM WITHDRAWAL,RR994318,1534.86,0.0,-1072905.41
03-Nov-2024 06:00,DREAM11-ENTRY,RR811839,3334.25,0.0,-1076239.67
03-Nov-2024 16:00,CASH-OUT-AGENT,RR243410,185.0,0.0,-1076424.67
04-Nov-2024 02:00,FAILED-UPI-REV,RR387828,684.78,0.0,-1077109.45
04-Nov-2024 12:00,ATM WITHDRAWAL,RR861551,4849.87,0.0,-1081959.32
04-Nov-2024 22:00,CASH-OUT-AGENT,RR457832,2674.88,0.0,-1084634.2
05-Nov-2024 08:00,DREAM11-ENTRY,RR951244,2144.77,0.0,-1086778.96
05-Nov-2024 18:00,ATM WITHDRAWAL,RR442421,2437.01,0.0,-1089215.97
06-Nov-2024 04:00,CASH-OUT-AGENT,RR373148,715.17,0.0,-1089931.14
06-Nov-2024 14:00,FAILED-UPI-REV,RR282072,2711.79,0.0,-1092642.93
07-Nov-2024 00:00,LOCAL WINE STORE,RR375231,242.75,0.0,-1092885.68
07-Nov-2024 10:00,LOCAL WINE STORE,RR999859,949.13,0.0,-1093834.82
07-Nov-2024 20:00,CASH-OUT-AGENT,RR796680,3967.84,0.0,-1097802.65
08-Nov-2024 06:00,LOCAL WINE STORE,RR944844,1489.86,0.0,-1099292.51
08-Nov-2024 16:00,CASH-OUT-AGENT,RR919777,470.67,0.0,-1099763.18
09-Nov-2024 02:00,FAILED-UPI-REV,RR898631,1450.15,0.0,-1101213.32
09-Nov-2024 12:00,DREAM11-ENTRY,RR285637,3094.52,0.0,-1104307.84
09-Nov-2024 22:00,ATM WITHDRAWAL,RR855890,2997.69,0.0,-1107305.52
10-Nov-2024 08:00,ATM WITHDRAWAL,RR586015,1927.45,0.0,-1109232.97
10-Nov-2024 18:00,ATM WITHDRAWAL,RR231968,3269.09,0.0,-1112502.06
11-Nov-2024 04:00,ATM WITHDRAWAL,RR683031,162.2,0.0,-1112664.26
11-Nov-2024 14:00,ATM WITHDRAWAL,RR240781,2829.7,0.0,-1115493.96
12-Nov-2024 00:00,DREAM11-ENTRY,RR165628,2057.42,0.0,-1117551.38
12-Nov-2024 10:00,CASH-OUT-AGENT,RR494753,2846.59,0.0,-1120397.96
12-Nov-2024 20:00,LOCAL WINE STORE,RR149314,1911.81,0.0,-1122309.78
13-Nov-2024 06:00,LOCAL WINE STORE,RR198628,4234.9,0.0,-1126544.67
13-Nov-2024 16:00,FAILED-UPI-REV,RR501175,1140.44,0.0,-1127685.12
14-Nov-2024 02:00,ATM WITHDRAWAL,RR351771,1184.23,0.0,-1128869.35
14-Nov-2024 12:00,FAILED-UPI-REV,RR624005,4721.69,0.0,-1133591.04
14-Nov-2024 22:00,LOCAL WINE STORE,RR581507,2464.53,0.0,-1136055.57
15-Nov-2024 08:00,LOCAL WINE STORE,RR847862,1937.32,0.0,-1137992.88
15-Nov-2024 18:00,DREAM11-ENTRY,RR523081,3649.77,0.0,-1141642.65
16-Nov-2024 04:00,DREAM11-ENTRY,RR232120,1376.96,0.0,-1143019.62
16-Nov-2024 14:00,FAILED-UPI-REV,RR691286,2924.4,0.0,-1145944.01
17-Nov-2024 00:00,CASH-OUT-AGENT,RR620794,3985.02,0.0,-1149929.03
17-Nov-2024 10:00,CASH-OUT-AGENT,RR268061,4384.88,0.0,-1154313.91
17-Nov-2024 20:00,ATM WITHDRAWAL,RR660171,998.9,0.0,-1155312.81
18-Nov-2024 06:00,ATM WITHDRAWAL,RR543501,2811.82,0.0,-1158124.63
18-Nov-2024 16:00,DREAM11-ENTRY,RR782708,370.35,0.0,-1158494.98
19-Nov-2024 02:00,CASH-OUT-AGENT,RR177530,4041.87,0.0,-1162536.85
19-Nov-2024 12:00,CASH-OUT-AGENT,RR838657,4296.18,0.0,-1166833.02
19-Nov-2024 22:00,LOCAL WINE STORE,RR420013,807.79,0.0,-1167640.82
20-Nov-2024 08:00,DREAM11-ENTRY,RR693717,3724.76,0.0,-1171365.58
20-Nov-2024 18:00,FAILED-UPI-REV,RR731925,2118.23,0.0,-1173483.81
21-Nov-2024 04:00,FAILED-UPI-REV,RR722646,1519.8,0.0,-1175003.6
21-Nov-2024 14:00,LOCAL WINE STORE,RR908062,3333.1,0.0,-1178336.7
22-Nov-2024 00:00,FAILED-UPI-REV,RR437457,3991.71,0.0,-1182328.41
22-Nov-2024 10:00,CASH-OUT-AGENT,RR474821,3240.37,0.0,-1185568.78
22-Nov-2024 20:00,LOCAL WINE STORE,RR979614,4081.31,0.0,-1189650.1
23-Nov-2024 06:00,LOCAL WINE STORE,RR210234,1210.85,0.0,-1190860.95
23-Nov-2024 16:00,ATM WITHDRAWAL,RR447837,2544.48,0.0,-1193405.43
24-Nov-2024 02:00,LOCAL WINE STORE,RR802264,2060.0,0.0,-1195465.43
24-Nov-2024 12:00,FAILED-UPI-REV,RR885531,4920.14,0.0,-1200385.57
24-Nov-2024 22:00,FAILED-UPI-REV,RR484289,1618.13,0.0,-1202003.7
25-Nov-2024 08:00,CASH DEPOSIT-CDM,RR784359,0.0,13105.49,-1188898.21
25-Nov-2024 18:00,ATM WITHDRAWAL,RR365792,1142.74,0.0,-1190040.95
26-Nov-2024 04:00,LOCAL WINE STORE,RR124612,3308.88,0.0,-1193349.83
26-Nov-2024 14:00,ATM WITHDRAWAL,RR573229,3697.9,0.0,-1197047.73
27-Nov-2024 00:00,ATM WITHDRAWAL,RR893885,1348.36,0.0,-1198396.09
27-Nov-2024 10:00,ATM WITHDRAWAL,RR711888,3707.11,0.0,-1202103.2
27-Nov-2024 20:00,CASH-OUT-AGENT,RR979328,640.15,0.0,-1202743.35
28-Nov-2024 06:00,FAILED-UPI-REV,RR675765,3947.96,0.0,-1206691.31
28-Nov-2024 16:00,FAILED-UPI-REV,RR707997,1860.08,0.0,-1208551.39
29-Nov-2024 02:00,ATM WITHDRAWAL,RR258394,4290.59,0.0,-1212841.98
29-Nov-2024 12:00,DREAM11-ENTRY,RR310234,672.4,0.0,-1213514.38
29-Nov-2024 22:00,DREAM11-ENTRY,RR123277,1637.37,0.0,-1215151.75
30-Nov-2024 08:00,LOCAL WINE STORE,RR328144,4754.17,0.0,-1219905.93
30-Nov-2024 18:00,LOCAL WINE STORE,RR647749,2020.36,0.0,-1221926.29
01-Dec-2024 04:00,FAILED-UPI-REV,RR404323,282.4,0.0,-1222208.69
01-Dec-2024 14:00,FAILED-UPI-REV,RR462939,4255.46,0.0,-1226464.15
02-Dec-2024 00:00,CASH-OUT-AGENT,RR445153,778.41,0.0,-1227242.57
02-Dec-2024 10:00,FAILED-UPI-REV,RR894016,4099.18,0.0,-1231341.75
02-Dec-2024 20:00,FAILED-UPI-REV,RR541946,1983.92,0.0,-1233325.67
03-Dec-2024 06:00,ATM WITHDRAWAL,RR163855,1955.26,0.0,-1235280.93
03-Dec-2024 16:00,FAILED-UPI-REV,RR574212,3285.84,0.0,-1238566.77
04-Dec-2024 02:00,LOCAL WINE STORE,RR605258,3089.84,0.0,-1241656.61
04-Dec-2024 12:00,DREAM11-ENTRY,RR617104,3142.38,0.0,-1244798.99
04-Dec-2024 22:00,LOCAL WINE STORE,RR793463,616.15,0.0,-1245415.14
05-Dec-2024 08:00,DREAM11-ENTRY,RR530238,212.82,0.0,-1245627.96
05-Dec-2024 18:00,CASH-OUT-AGENT,RR515170,2795.41,0.0,-1248423.37
06-Dec-2024 04:00,LOCAL WINE STORE,RR819707,1778.66,0.0,-1250202.03
06-Dec-2024 14:00,ATM WITHDRAWAL,RR793077,4463.83,0.0,-1254665.86
07-Dec-2024 00:00,LOCAL WINE STORE,RR711101,616.81,0.0,-1255282.67
07-Dec-2024 10:00,ATM WITHDRAWAL,RR956744,283.51,0.0,-1255566.17
07-Dec-2024 20:00,FAILED-UPI-REV,RR179350,619.48,0.0,-1256185.65
08-Dec-2024 06:00,FAILED-UPI-REV,RR816729,3496.7,0.0,-1259682.36
08-Dec-2024 16:00,CASH-OUT-AGENT,RR228687,4345.26,0.0,-1264027.61
09-Dec-2024 02:00,LOCAL WINE STORE,RR206608,2025.06,0.0,-1266052.68
09-Dec-2024 12:00,ATM WITHDRAWAL,RR941478,428.84,0.0,-1266481.52
09-Dec-2024 22:00,FAILED-UPI-REV,RR695834,2686.96,0.0,-1269168.48
10-Dec-2024 08:00,CASH-OUT-AGENT,RR686838,1670.67,0.0,-1270839.14
10-Dec-2024 18:00,ATM WITHDRAWAL,RR559438,3901.52,0.0,-1274740.66
11-Dec-2024 04:00,CASH-OUT-AGENT,RR595963,4520.67,0.0,-1279261.33
11-Dec-2024 14:00,ATM WITHDRAWAL,RR514376,3432.6,0.0,-1282693.93
12-Dec-2024 00:00,LOCAL WINE STORE,RR909478,4507.79,0.0,-1287201.71
12-Dec-2024 10:00,FAILED-UPI-REV,RR414649,744.0,0.0,-1287945.72
12-Dec-2024 20:00,CASH-OUT-AGENT,RR355390,3745.9,0.0,-1291691.62
13-Dec-2024 06:00,LOCAL WINE STORE,RR180693,3056.21,0.0,-1294747.83
13-Dec-2024 16:00,FAILED-UPI-REV,RR525053,3843.62,0.0,-1298591.45
14-Dec-2024 02:00,LOCAL WINE STORE,RR612679,3128.66,0.0,-1301720.11
14-Dec-2024 12:00,DREAM11-ENTRY,RR607169,3359.47,0.0,-1305079.58
14-Dec-2024 22:00,CASH-OUT-AGENT,RR165974,1289.39,0.0,-1306368.97
15-Dec-2024 08:00,ATM WITHDRAWAL,RR409260,4929.7,0.0,-1311298.67
15-Dec-2024 18:00,CASH-OUT-AGENT,RR357632,4712.76,0.0,-1316011.43
16-Dec-2024 04:00,ATM WITHDRAWAL,RR692937,4491.74,0.0,-1320503.17
16-Dec-2024 14:00,LOCAL WINE STORE,RR325480,4275.4,0.0,-1324778.58
17-Dec-2024 00:00,FAILED-UPI-REV,RR675368,4094.33,0.0,-1328872.91
17-Dec-2024 10:00,CASH-OUT-AGENT,RR196460,3422.49,0.0,-1332295.4
17-Dec-2024 20:00,FAILED-UPI-REV,RR105735,1246.71,0.0,-1333542.11
18-Dec-2024 06:00,FAILED-UPI-REV,RR159271,4541.62,0.0,-1338083.73
18-Dec-2024 16:00,ATM WITHDRAWAL,RR593993,3013.58,0.0,-1341097.31
19-Dec-2024 02:00,CASH-OUT-AGENT,RR363501,1716.92,0.0,-1342814.23
19-Dec-2024 12:00,DREAM11-ENTRY,RR209924,1302.13,0.0,-1344116.35
19-Dec-2024 22:00,DREAM11-ENTRY,RR909646,2899.43,0.0,-1347015.79
20-Dec-2024 08:00,FAILED-UPI-REV,RR292182,4475.78,0.0,-1351491.57
20-Dec-2024 18:00,LOCAL WINE STORE,RR170639,406.48,0.0,-1351898.05
21-Dec-2024 04:00,ATM WITHDRAWAL,RR705550,4634.74,0.0,-1356532.79
21-Dec-2024 14:00,CASH-OUT-AGENT,RR946612,1864.74,0.0,-1358397.53
22-Dec-2024 00:00,FAILED-UPI-REV,RR164797,489.15,0.0,-1358886.68
22-Dec-2024 10:00,CASH-OUT-AGENT,RR518967,2329.17,0.0,-1361215.84
22-Dec-2024 20:00,CASH-OUT-AGENT,RR422795,3119.78,0.0,-1364335.62
23-Dec-2024 06:00,ATM WITHDRAWAL,RR937197,3292.99,0.0,-1367628.61
23-Dec-2024 16:00,DREAM11-ENTRY,RR353962,2259.03,0.0,-1369887.64
24-Dec-2024 02:00,LOCAL WINE STORE,RR741144,1878.55,0.0,-1371766.19
24-Dec-2024 12:00,FAILED-UPI-REV,RR893105,2744.5,0.0,-1374510.69
24-Dec-2024 22:00,ATM WITHDRAWAL,RR344386,376.29,0.0,-1374886.98
25-Dec-2024 08:00,DREAM11-ENTRY,RR249024,3390.08,0.0,-1378277.06
25-Dec-2024 18:00,ATM WITHDRAWAL,RR581328,3570.76,0.0,-1381847.82
26-Dec-2024 04:00,FAILED-UPI-REV,RR466758,1996.86,0.0,-1383844.67
26-Dec-2024 14:00,ATM WITHDRAWAL,RR945820,1001.99,0.0,-1384846.66
27-Dec-2024 00:00,FAILED-UPI-REV,RR349684,111.11,0.0,-1384957.77
27-Dec-2024 10:00,ATM WITHDRAWAL,RR462945,2200.37,0.0,-1387158.14
27-Dec-2024 20:00,LOCAL WINE STORE,RR321659,4291.32,0.0,-1391449.46
28-Dec-2024 06:00,DREAM11-ENTRY,RR941884,4442.37,0.0,-1395891.83
28-Dec-2024 16:00,ATM WITHDRAWAL,RR655967,2359.18,0.0,-1398251.01
29-Dec-2024 02:00,LOCAL WINE STORE,RR245732,1886.01,0.0,-1400137.02
29-Dec-2024 12:00,CASH-OUT-AGENT,RR607491,1597.12,0.0,-1401734.14
29-Dec-2024 22:00,LOCAL WINE STORE,RR782348,4401.06,0.0,-1406135.2
30-Dec-2024 08:00,DREAM11-ENTRY,RR255394,1400.52,0.0,-1407535.72
30-Dec-2024 18:00,DREAM11-ENTRY,RR238787,3803.75,0.0,-1411339.48
31-Dec-2024 04:00,LOCAL WINE STORE,RR261469,1354.26,0.0,-1412693.73
31-Dec-2024 14:00,FAILED-UPI-REV,RR599749,3146.01,0.0,-1415839.74
01-Jan-2025 00:00,CASH-OUT-AGENT,RR904725,4141.75,0.0,-1419981.49
01-Jan-2025 10:00,CASH-OUT-AGENT,RR847566,1226.1,0.0,-1421207.59
01-Jan-2025 20:00,ATM WITHDRAWAL,RR976551,1711.4,0.0,-1422918.99
02-Jan-2025 06:00,FAILED-UPI-REV,RR339861,2073.13,0.0,-1424992.12
02-Jan-2025 16:00,CASH-OUT-AGENT,RR343918,1252.82,0.0,-1426244.94
03-Jan-2025 02:00,CASH-OUT-AGENT,RR143139,443.14,0.0,-1426688.09
03-Jan-2025 12:00,DREAM11-ENTRY,RR483215,430.28,0.0,-1427118.37
03-Jan-2025 22:00,CASH-OUT-AGENT,RR103342,4331.07,0.0,-1431449.44
04-Jan-2025 08:00,DREAM11-ENTRY,RR651858,2137.9,0.0,-1433587.33
04-Jan-2025 18:00,CASH-OUT-AGENT,RR484917,1250.0,0.0,-1434837.33
05-Jan-2025 04:00,FAILED-UPI-REV,RR229610,3440.44,0.0,-1438277.77
05-Jan-2025 14:00,DREAM11-ENTRY,RR705605,4283.03,0.0,-1442560.81
06-Jan-2025 00:00,FAILED-UPI-REV,RR446662,2565.73,0.0,-1445126.53
06-Jan-2025 10:00,DREAM11-ENTRY,RR320555,4713.65,0.0,-1449840.18
06-Jan-2025 20:00,LOCAL WINE STORE,RR817588,1632.1,0.0,-1451472.29
07-Jan-2025 06:00,CASH-OUT-AGENT,RR247356,1221.79,0.0,-1452694.08
07-Jan-2025 16:00,FAILED-UPI-REV,RR340271,4194.01,0.0,-1456888.08
08-Jan-2025 02:00,LOCAL WINE STORE,RR492953,1088.92,0.0,-1457977.01
08-Jan-2025 12:00,LOCAL WINE STORE,RR512837,4182.96,0.0,-1462159.97
08-Jan-2025 22:00,DREAM11-ENTRY,RR543261,537.23,0.0,-1462697.19
09-Jan-2025 08:00,DREAM11-ENTRY,RR843862,3009.48,0.0,-1465706.67
09-Jan-2025 18:00,LOCAL WINE STORE,RR912375,467.86,0.0,-1466174.54
10-Jan-2025 04:00,CASH-OUT-AGENT,RR242057,4394.77,0.0,-1470569.31
10-Jan-2025 14:00,DREAM11-ENTRY,RR655380,1787.52,0.0,-1472356.83
11-Jan-2025 00:00,ATM WITHDRAWAL,RR311914,4445.45,0.0,-1476802.28
11-Jan-2025 10:00,FAILED-UPI-REV,RR929382,4469.05,0.0,-1481271.33
11-Jan-2025 20:00,DREAM11-ENTRY,RR492837,3738.14,0.0,-1485009.47
